ecg,ppg
-0.06226,0.98633
-0.08057,0.96191
-0.07568,0.94727
-0.07324,0.91187
-0.06836,0.9082
-0.08301,0.88257
-0.09521,0.85693
-0.08911,0.84106
-0.07935,0.80078
-0.06958,0.79834
-0.09155,0.76294
-0.09155,0.7666
-0.08301,0.75195
-0.07813,0.71777
-0.07324,0.72876
-0.0769,0.7019
-0.06836,0.6958
-0.06104,0.69946
-0.06104,0.68481
-0.0769,0.69946
-0.06958,0.67505
-0.0647,0.67627
-0.03662,0.67383
-0.03662,0.65552
-0.05249,0.64941
-0.0647,0.62012
-0.06348,0.59082
-0.04883,0.55908
-0.05005,0.54443
-0.04883,0.52856
-0.04761,0.49927
-0.05249,0.46631
-0.04639,0.44189
-0.04272,0.41626
-0.04272,0.36621
-0.05737,0.36621
-0.06592,0.32227
-0.05493,0.31372
-0.03906,0.30396
-0.0354,0.271
-0.04028,0.2771
-0.05127,0.271
-0.05859,0.26489
-0.0708,0.24536
-0.0769,0.24902
-0.07324,0.22095
-0.06592,0.21851
-0.06226,0.23071
-0.06226,0.22217
-0.05127,0.22339
-0.04639,0.22217
-0.05737,0.19531
-0.06226,0.18921
-0.0647,0.19775
-0.04395,0.19165
-0.04028,0.16479
-0.0354,0.16113
-0.02563,0.13916
-0.0293,0.1062
-0.03784,0.10864
-0.05371,0.09399
-0.0647,0.04761
-0.05371,0.05493
-0.03784,0.00977
-0.03418,0.00488
-0.02808,-0.02808
-0.0293,-0.05859
-0.00244,-0.07813
0.01099,-0.08301
0.02319,-0.12451
0.01587,-0.14404
0.00122,-0.16235
-0.00244,-0.16968
-0.01831,-0.21484
-0.00122,-0.21973
0.01953,-0.24902
0.03052,-0.26611
0.0354,-0.28564
0.00977,-0.3186
-0.02441,-0.32593
-0.05249,-0.35034
-0.06714,-0.36743
-0.06104,-0.37354
-0.0354,-0.39917
-0.03662,-0.42236
-0.04761,-0.44189
-0.06226,-0.43213
-0.06348,-0.44922
-0.05127,-0.46265
-0.03906,-0.49072
-0.04395,-0.50415
-0.04272,-0.52979
-0.03174,-0.5249
0.00366,-0.53955
0.03662,-0.54688
0.10376,-0.5603
0.15991,-0.58594
0.23071,-0.58716
0.23926,-0.58838
0.18188,-0.59814
0.0708,-0.62622
-0.03052,-0.63232
-0.08789,-0.64087
-0.09399,-0.63599
-0.06836,-0.64453
-0.0415,-0.67627
-0.04272,-0.68115
-0.05859,-0.68359
-0.06958,-0.69336
-0.05737,-0.6897
-0.03662,-0.71167
-0.01343,-0.71655
-0.00244,-0.71411
0.01709,-0.70557
0.00488,-0.70923
-0.00366,-0.72266
-0.00854,-0.72998
0.00366,-0.73975
0.01465,-0.74097
0.01587,-0.75806
0.01465,-0.74707
-0.00366,-0.74951
0.02075,-0.75073
0.03174,-0.78491
0.05005,-0.78125
0.05249,-0.78003
0.0293,-0.79834
0.0354,-0.81299
0.05127,-0.80811
0.06592,-0.82153
0.06836,-0.80566
0.08057,-0.83008
0.09277,-0.802
0.09766,-0.81909
0.08301,-0.79834
0.07813,-0.75317
0.09033,-0.70801
0.1123,-0.64697
0.11719,-0.57495
0.11597,-0.48584
0.10986,-0.41626
0.11353,-0.28809
0.12817,-0.19653
0.13794,-0.07202
0.13916,0.04761
0.13794,0.18433
0.12207,0.30151
0.11597,0.41748
0.1062,0.50659
0.10864,0.61768
0.08545,0.69946
0.04272,0.75317
0.00977,0.83008
-0.03174,0.86182
-0.0293,0.91187
-0.02808,0.91187
-0.03296,0.93384
-0.03784,0.94604
-0.07568,0.92529
-0.1062,0.91431
-0.11475,0.89478
-0.10742,0.88379
-0.08911,0.85449
-0.09033,0.85205
-0.09521,0.8313
-0.09033,0.80688
-0.09766,0.77271
-0.08911,0.75195
-0.0769,0.74585
-0.07202,0.71289
-0.08179,0.71777
-0.10742,0.69336
-0.1123,0.68726
-0.10376,0.66284
-0.09399,0.66284
-0.09888,0.67871
-0.09155,0.67383
-0.0708,0.66406
-0.05615,0.65063
-0.05371,0.63599
-0.0708,0.64575
-0.07813,0.6189
-0.0769,0.61768
-0.06226,0.57739
-0.06226,0.58105
-0.06714,0.54321
-0.07202,0.53101
-0.06958,0.49316
-0.06592,0.46265
-0.06958,0.44556
-0.08179,0.41626
-0.09277,0.37598
-0.06836,0.3479
-0.05005,0.32349
-0.05859,0.30884
-0.06592,0.29663
-0.07813,0.25879
-0.05127,0.24414
-0.05615,0.23438
-0.07446,0.22339
-0.08789,0.20752
-0.09888,0.21851
-0.06958,0.21484
-0.05249,0.19287
-0.05005,0.19897
-0.05005,0.20142
-0.06226,0.19043
-0.07568,0.18799
-0.09033,0.15991
-0.08667,0.16724
-0.08423,0.16235
-0.06104,0.16113
-0.04761,0.13062
-0.05005,0.13794
-0.06104,0.11353
-0.05371,0.10864
-0.04639,0.09399
-0.02441,0.0647
-0.04883,0.0647
-0.06714,0.04517
-0.07568,0.0061
-0.05249,0.00488
-0.03174,-0.03174
-0.03174,-0.03906
-0.05249,-0.06104
-0.06592,-0.09766
-0.07568,-0.10986
-0.0647,-0.13672
-0.07202,-0.14648
-0.03052,-0.16846
0.00244,-0.20386
0.01709,-0.21484
0.02808,-0.25024
0.01465,-0.26001
0.00732,-0.26733
0,-0.31128
0.0061,-0.33325
0.02075,-0.32715
0.02441,-0.35278
-0.0061,-0.38208
-0.03296,-0.39795
-0.05371,-0.40283
-0.05615,-0.43335
-0.04761,-0.44556
-0.06104,-0.44434
-0.05127,-0.4834
-0.06226,-0.47974
-0.05249,-0.49927
-0.05493,-0.51636
-0.05493,-0.53345
-0.06714,-0.53589
-0.07202,-0.54565
-0.07568,-0.58105
-0.06958,-0.59326
-0.04517,-0.60059
-0.0061,-0.59082
0.01709,-0.62866
0.06104,-0.63721
0.11475,-0.62866
0.19043,-0.65552
0.23071,-0.67017
0.20874,-0.66528
0.12329,-0.68481
0.00732,-0.67749
-0.09033,-0.70068
-0.13916,-0.70557
-0.12085,-0.70313
-0.08545,-0.72021
-0.0415,-0.70435
-0.02075,-0.7312
-0.03296,-0.72021
-0.05249,-0.74097
-0.06592,-0.74097
-0.05371,-0.73975
-0.0415,-0.75684
-0.01221,-0.7666
-0.01709,-0.76538
-0.00244,-0.75195
-0.00244,-0.75684
0.00854,-0.7605
0.02319,-0.76538
0.01465,-0.79468
0.00122,-0.78369
-0.00122,-0.7959
0,-0.79102
0.03174,-0.79956
0.04639,-0.81055
0.06226,-0.8252
0.05737,-0.83374
0.05615,-0.84717
0.04761,-0.85327
0.04639,-0.85083
0.05493,-0.86304
0.06104,-0.86304
0.0708,-0.86304
0.08667,-0.84106
0.09644,-0.8313
0.10742,-0.81543
0.12329,-0.76416
0.13062,-0.70313
0.12207,-0.65918
0.10864,-0.57861
0.11475,-0.4834
0.12695,-0.36865
0.13184,-0.25269
0.12817,-0.12329
0.12573,-0.00122
0.14893,0.10742
0.15991,0.22949
0.15625,0.34302
0.12695,0.46509
0.09033,0.54443
0.0708,0.63477
0.04883,0.71533
0.02563,0.77393
0.01221,0.84717
-0.00488,0.85693
-0.01343,0.89111
-0.03662,0.9082
-0.05005,0.91553
-0.06104,0.92651
-0.06958,0.89478
-0.07446,0.9021
-0.08545,0.88257
-0.09521,0.8606
-0.10132,0.82275
-0.1123,0.81055
-0.1001,0.7666
-0.09155,0.75684
-0.07935,0.73975
-0.07446,0.71289
-0.07446,0.69214
-0.08301,0.68115
-0.09155,0.66406
-0.1001,0.63477
-0.08545,0.64941
-0.08423,0.62134
-0.05981,0.61401
-0.06592,0.61157
-0.07202,0.62378
-0.06592,0.5957
-0.08057,0.59204
-0.06714,0.60547
-0.08423,0.58594
-0.08545,0.5603
-0.08301,0.53955
-0.05981,0.52368
-0.04272,0.49927
-0.06714,0.47852
-0.06104,0.46143
-0.06226,0.41992
-0.04883,0.41626
-0.04272,0.39063
-0.06592,0.34058
-0.06836,0.33691
-0.04517,0.31494
-0.0415,0.29419
-0.04028,0.27832
-0.04517,0.25757
-0.05981,0.24658
-0.08057,0.22583
-0.09644,0.22217
-0.08667,0.21606
-0.06592,0.20874
-0.05859,0.18188
-0.0647,0.17578
-0.06226,0.19287
-0.05127,0.17334
-0.05005,0.16724
-0.05249,0.1709
-0.03174,0.15015
-0.01221,0.16724
0.00732,0.15137
-0.01831,0.13306
-0.03418,0.1416
-0.04761,0.1123
-0.03296,0.11597
-0.0354,0.09399
-0.06226,0.08545
-0.08423,0.04761
-0.09521,0.04761
-0.08179,0.02075
-0.05493,0
-0.05249,-0.00244
-0.05371,-0.04639
-0.05981,-0.05371
-0.05859,-0.09399
-0.04761,-0.08789
-0.04028,-0.13672
-0.0293,-0.14282
-0.00366,-0.17334
0.02441,-0.17456
0.04395,-0.20142
0.03296,-0.22949
0.01831,-0.25391
0.02319,-0.25513
0.03418,-0.28198
0.05371,-0.32227
0.04517,-0.32104
0.02808,-0.35522
-0.00366,-0.37354
-0.03296,-0.39307
-0.04761,-0.41138
-0.05981,-0.42725
-0.05859,-0.43945
-0.03906,-0.44434
-0.02441,-0.45776
-0.00977,-0.48218
-0.03052,-0.49683
-0.03906,-0.50781
-0.05371,-0.53223
-0.05005,-0.54688
-0.04517,-0.55664
-0.03662,-0.5542
-0.02319,-0.57007
-0.01099,-0.57007
0.01099,-0.58228
0.04028,-0.61401
0.09766,-0.62622
0.17944,-0.625
0.23926,-0.62988
0.25391,-0.6543
0.20996,-0.66284
0.10864,-0.67261
-0.02441,-0.68359
-0.12573,-0.66895
-0.15625,-0.69702
-0.10986,-0.70068
-0.05493,-0.69946
-0.03296,-0.70068
-0.02686,-0.7019
-0.03174,-0.73486
-0.01587,-0.71655
-0.01099,-0.71899
-0.00366,-0.72876
0.0061,-0.75317
-0.00122,-0.75439
0.00977,-0.75928
0.0061,-0.7666
0.01465,-0.74463
0.03052,-0.77393
0.03662,-0.77637
0.04517,-0.78125
0.04395,-0.77515
0.05615,-0.78491
0.05737,-0.77515
0.04639,-0.7959
0.04028,-0.78979
0.04395,-0.80933
0.05249,-0.80811
0.06836,-0.80078
0.08057,-0.82642
0.09277,-0.82886
0.09277,-0.84351
0.08179,-0.82275
0.08789,-0.83862
0.08667,-0.84351
0.09888,-0.80811
0.1062,-0.80566
0.12207,-0.75562
0.14038,-0.70435
0.13794,-0.63354
0.13794,-0.56519
0.14771,-0.46387
0.16235,-0.3772
0.16357,-0.25635
0.15869,-0.16235
0.13062,-0.01831
0.11841,0.10254
0.10376,0.21606
0.12573,0.33081
0.12207,0.42847
0.12451,0.5188
0.10132,0.61035
0.08423,0.68848
0.0647,0.75562
0.03784,0.80688
0.01099,0.82764
-0.00854,0.8667
-0.02808,0.88989
-0.04639,0.89233
-0.07324,0.88989
-0.07568,0.88257
-0.06714,0.8606
-0.06104,0.83252
-0.04639,0.81909
-0.06104,0.77026
-0.06592,0.76538
-0.08911,0.73364
-0.1062,0.6958
-0.10376,0.67749
-0.08911,0.63354
-0.08545,0.61768
-0.08179,0.5957
-0.08911,0.58228
-0.06226,0.55298
-0.03296,0.55542
-0.02686,0.54932
-0.03906,0.53711
-0.04639,0.53711
-0.04395,0.53467
-0.0415,0.5127
-0.04517,0.50781
-0.04639,0.51025
-0.04761,0.49805
-0.05493,0.46509
-0.07324,0.45288
-0.07202,0.44556
-0.0647,0.43091
-0.04761,0.41016
-0.05127,0.38574
-0.06836,0.34302
-0.05127,0.33691
-0.04883,0.29053
-0.04028,0.28931
-0.03662,0.25879
-0.05615,0.25024
-0.0647,0.2356
-0.07568,0.22217
-0.06226,0.19043
-0.04639,0.17944
-0.03784,0.17212
-0.05981,0.18799
-0.06348,0.18311
-0.05737,0.16357
-0.05615,0.16602
-0.05493,0.18311
-0.05737,0.16479
-0.03906,0.16235
-0.0293,0.16113
-0.02808,0.16846
-0.04517,0.16846
-0.05127,0.15381
-0.0708,0.16846
-0.08789,0.15869
-0.07202,0.13306
-0.05249,0.12695
-0.03662,0.12939
-0.0354,0.10498
-0.04517,0.0708
-0.05249,0.06348
-0.06104,0.03418
-0.04517,0.02563
-0.03906,0.01343
-0.03296,0.00244
-0.04028,-0.03296
-0.04517,-0.04272
-0.01953,-0.06958
0.00977,-0.10864
0.01709,-0.10498
0.01221,-0.14282
0.00488,-0.17334
0.00854,-0.16968
0.02441,-0.18921
0.03418,-0.22461
0.03784,-0.22705
0.01831,-0.27344
-0.02197,-0.28687
-0.05005,-0.30151
-0.06592,-0.30396
-0.0647,-0.32837
-0.05249,-0.35034
-0.03662,-0.36255
-0.0293,-0.37354
-0.0415,-0.41138
-0.06104,-0.41382
-0.07813,-0.44189
-0.07446,-0.44922
-0.0647,-0.45776
-0.05127,-0.47119
-0.05005,-0.47363
-0.05615,-0.49438
-0.04272,-0.51025
-0.0061,-0.5188
0.04883,-0.53589
0.12451,-0.5249
0.20264,-0.54077
0.22827,-0.5542
0.21118,-0.57251
0.11353,-0.58105
0.00732,-0.57617
-0.08911,-0.60059
-0.13428,-0.57983
-0.13062,-0.59082
-0.10864,-0.5957
-0.08911,-0.5957
-0.07446,-0.62256
-0.06348,-0.62988
-0.06104,-0.62744
-0.05493,-0.62866
-0.02441,-0.64453
0.01587,-0.64941
0.03784,-0.62988
0.03052,-0.66162
0.00854,-0.65186
0.00366,-0.66162
0.01587,-0.65796
-0.00244,-0.65796
-0.00977,-0.6665
-0.02075,-0.67017
-0.01099,-0.66895
0.00732,-0.69702
0.01709,-0.67627
0.03174,-0.69458
0.04517,-0.68726
0.07202,-0.6958
0.07446,-0.71655
0.07813,-0.71777
0.07324,-0.72632
0.0708,-0.73364
0.07813,-0.74585
0.06226,-0.73364
0.05249,-0.73853
0.06714,-0.72144
0.09033,-0.68481
0.09399,-0.67261
0.09155,-0.60913
0.09033,-0.54077
0.11719,-0.47974
0.15625,-0.38086
0.15381,-0.28687
0.1416,-0.19409
0.12573,-0.06226
0.12451,0.05493
0.12329,0.15381
0.13794,0.271
0.12695,0.39795
0.12329,0.50903
0.10986,0.60791
0.10742,0.70435
0.09644,0.78125
0.05371,0.83496
0.01343,0.87402
-0.01587,0.92773
-0.03662,0.96191
-0.05127,0.96069
-0.08179,0.96313
-0.09521,0.98389
-0.11108,0.9729
-0.10742,0.94971
-0.09766,0.94727
-0.08545,0.91919
-0.08179,0.88379
-0.07813,0.85449
-0.07202,0.84961
-0.0647,0.81665
-0.06836,0.78979
-0.07935,0.75928
-0.09033,0.73975
-0.09155,0.72632
-0.07324,0.72876
-0.05981,0.70923
-0.05737,0.68604
-0.0708,0.68237
-0.07202,0.67261
-0.05249,0.66406
-0.05493,0.68115
-0.07202,0.66772
-0.08667,0.64575
-0.1001,0.65186
-0.08545,0.65063
-0.07813,0.625
-0.07568,0.60913
-0.08423,0.57861
-0.07813,0.58228
-0.05127,0.55908
-0.03174,0.5127
-0.0293,0.48584
-0.04028,0.45776
-0.05737,0.44556
-0.04883,0.40405
-0.05249,0.3772
-0.05127,0.35767
-0.0354,0.35522
-0.04517,0.32715
-0.05249,0.29297
-0.0769,0.271
-0.08179,0.26245
-0.0708,0.24902
-0.05981,0.23926
-0.04395,0.22461
-0.03906,0.22705
-0.04517,0.2356
-0.05615,0.20264
-0.06958,0.20386
-0.0708,0.19531
-0.08057,0.2002
-0.07568,0.20508
-0.05859,0.19775
-0.03174,0.17334
-0.03418,0.18799
-0.04639,0.15991
-0.06104,0.16846
-0.05005,0.1416
-0.05493,0.12085
-0.05493,0.12573
-0.05737,0.09521
-0.03784,0.06592
-0.00244,0.05005
-0.0061,0.02686
-0.0293,0.0061
-0.05737,0.00854
-0.05981,-0.02197
-0.04517,-0.0354
-0.02808,-0.0769
-0.01587,-0.1062
-0.01953,-0.12695
-0.00977,-0.13916
-0.0061,-0.17822
0.01831,-0.18433
0.03784,-0.22339
0.04272,-0.22583
0.01709,-0.24048
-0.01465,-0.271
-0.01831,-0.28931
0.00488,-0.32471
0.02563,-0.32227
0.01587,-0.36377
-0.0061,-0.36865
-0.02563,-0.37598
-0.03784,-0.40894
-0.05859,-0.41138
-0.05005,-0.43579
-0.05249,-0.46143
-0.04883,-0.45532
-0.05127,-0.48584
-0.06104,-0.50903
-0.0647,-0.51392
-0.05615,-0.51025
-0.04639,-0.54565
-0.0354,-0.55298
-0.02075,-0.55664
-0.0061,-0.58472
0.01587,-0.60181
0.05859,-0.59692
0.11841,-0.6189
0.19531,-0.61035
0.25024,-0.64209
0.24414,-0.63354
0.16357,-0.65796
0.03662,-0.6543
-0.08179,-0.67749
-0.13794,-0.67017
-0.12085,-0.66895
-0.08057,-0.6897
-0.04517,-0.68726
-0.02808,-0.69214
-0.0354,-0.71411
-0.02441,-0.72388
-0.01099,-0.72998
-0.00366,-0.71899
-0.01099,-0.73975
-0.00854,-0.73242
-0.00732,-0.73486
0,-0.74829
0.00977,-0.76294
-0.00366,-0.77026
-0.00244,-0.77515
-0.01221,-0.77148
-0.00122,-0.78369
0.00977,-0.77148
0.00977,-0.77271
0.03784,-0.79102
0.05005,-0.78735
0.0647,-0.81177
0.0647,-0.80811
0.05737,-0.82031
0.05859,-0.84106
0.07324,-0.84961
0.07446,-0.8374
0.08301,-0.86182
0.08545,-0.85205
0.08179,-0.85327
0.09033,-0.82275
0.11108,-0.82031
0.12573,-0.78003
0.12817,-0.73608
0.12939,-0.65796
0.11841,-0.60059
0.12817,-0.48828
0.12451,-0.37964
0.12085,-0.28687
0.12939,-0.177
0.12329,-0.03174
0.11597,0.07935
0.11353,0.19287
0.10986,0.32227
0.1123,0.43823
0.11108,0.53955
0.08423,0.63477
0.05127,0.6897
0.03052,0.75317
0.03052,0.83252
0.02197,0.86426
-0.00732,0.88867
-0.04761,0.91919
-0.06958,0.90454
-0.07202,0.90698
-0.08179,0.91797
-0.11108,0.90698
-0.12695,0.88989
-0.12939,0.86792
-0.10376,0.8374
-0.09766,0.79956
-0.10254,0.77515
-0.11475,0.76538
-0.11108,0.7312
-0.08667,0.72388
-0.0647,0.70923
-0.07446,0.66528
-0.09766,0.67749
-0.11719,0.65308
-0.09766,0.65552
-0.07813,0.64697
-0.0708,0.63843
-0.06836,0.60913
-0.06226,0.60181
-0.05371,0.60303
-0.04883,0.61279
-0.06836,0.60791
-0.09155,0.59814
-0.09766,0.58105
-0.0769,0.55786
-0.04761,0.54321
-0.05249,0.50781
-0.06104,0.49927
-0.08057,0.47974
-0.08423,0.45776
-0.0647,0.40527
-0.06226,0.39795
-0.05249,0.37354
-0.06226,0.32227
-0.06836,0.32349
-0.06836,0.27588
-0.07324,0.27466
-0.07446,0.24292
-0.07202,0.23926
-0.05615,0.20142
-0.05127,0.18799
-0.05493,0.17456
-0.05859,0.1709
-0.05737,0.15747
-0.05737,0.17578
-0.07935,0.14648
-0.0769,0.15991
-0.05859,0.14771
-0.05127,0.16113
-0.07324,0.14771
-0.09399,0.1355
-0.11353,0.12451
-0.09399,0.11108
-0.07935,0.10132
-0.06958,0.10254
-0.05127,0.10376
-0.04883,0.08423
-0.04272,0.07568
-0.04395,0.05493
-0.0415,0.0415
-0.03906,0.00488
-0.03296,-0.00732
-0.04761,-0.01343
-0.05737,-0.05737
-0.06836,-0.07568
-0.0647,-0.09155
-0.04639,-0.10498
-0.02808,-0.14038
-0.00977,-0.14771
0.02441,-0.16846
0.0293,-0.2124
0.00977,-0.21973
-0.01099,-0.23682
-0.02075,-0.27588
-0.0061,-0.30273
0.0061,-0.31128
0.00122,-0.34668
-0.00732,-0.35156
-0.01343,-0.39063
-0.02319,-0.39673
-0.02075,-0.43213
-0.03662,-0.44922
-0.03662,-0.46875
-0.05371,-0.47119
-0.04883,-0.4834
-0.04883,-0.49316
-0.05615,-0.51636
-0.05127,-0.54565
-0.05737,-0.54443
-0.05737,-0.55542
-0.06348,-0.58838
-0.06958,-0.59937
-0.05859,-0.59204
-0.02441,-0.60547
0.03296,-0.62866
0.08179,-0.65186
0.12207,-0.64697
0.15869,-0.64819
0.17944,-0.65918
0.17822,-0.66772
0.12573,-0.68237
0.0354,-0.68237
-0.05493,-0.6958
-0.10742,-0.71533
-0.11108,-0.7251
-0.08667,-0.73975
-0.05127,-0.74097
-0.01953,-0.75195
-0.00854,-0.75928
-0.02197,-0.73975
-0.04517,-0.74463
-0.05249,-0.7605
-0.0354,-0.7666
0.00122,-0.78369
0.03418,-0.76294
0.03418,-0.78369
0.02563,-0.78735
0.00732,-0.77637
0.00732,-0.80444
0.00732,-0.80566
0.00244,-0.80933
0.01709,-0.81909
0.05005,-0.82153
0.06348,-0.80933
0.08423,-0.80933
0.07813,-0.8252
0.05493,-0.82031
0.06226,-0.83984
0.06348,-0.84351
0.07568,-0.86304
0.07446,-0.86304
0.06714,-0.85449
0.06714,-0.85449
0.08911,-0.86426
0.11963,-0.84839
0.14282,-0.82031
0.13916,-0.81421
0.12817,-0.74463
0.10498,-0.71289
0.11108,-0.61401
0.13184,-0.53101
0.15259,-0.45532
0.18677,-0.33447
0.17822,-0.25024
0.16846,-0.12451
0.14404,0.00977
0.10864,0.11719
0.09644,0.22339
0.08545,0.32837
0.09766,0.42847
0.1062,0.53589
0.10376,0.59814
0.08423,0.65186
0.04272,0.71411
0.01221,0.75073
-0.02563,0.77637
-0.0354,0.80444
-0.0354,0.81421
-0.0354,0.81909
-0.0415,0.79834
-0.05249,0.7959
-0.0769,0.75684
-0.07935,0.76294
-0.07446,0.72632
-0.06836,0.71289
-0.0647,0.67139
-0.08301,0.65063
-0.09644,0.6311
-0.07813,0.60547
-0.06226,0.58472
-0.05371,0.56885
-0.06958,0.53589
-0.09521,0.53223
-0.1001,0.50293
-0.08423,0.49438
-0.06958,0.49072
-0.06836,0.49561
-0.0708,0.4895
-0.0708,0.48096
-0.06104,0.45288
-0.04639,0.45044
-0.05737,0.43823
-0.05737,0.44312
-0.06226,0.42847
-0.05615,0.4187
-0.06104,0.39673
-0.07202,0.37598
-0.06592,0.33691
-0.06714,0.32104
-0.04761,0.30518
-0.04272,0.26978
-0.03662,0.26733
-0.03784,0.22949
-0.04395,0.21851
-0.03418,0.18066
-0.02808,0.16602
-0.03052,0.16113
-0.05005,0.15015
-0.0708,0.1355
-0.10254,0.12451
-0.09766,0.12451
-0.09155,0.11108
-0.06592,0.11719
-0.0415,0.10376
-0.02563,0.09399
-0.01465,0.09521
-0.02686,0.10254
-0.04395,0.09766
-0.07202,0.11108
-0.08789,0.08911
-0.07202,0.09033
-0.06348,0.07568
-0.0647,0.08301
-0.07813,0.07324
-0.07202,0.05981
-0.05859,0.03662
-0.05493,0.03174
-0.03784,0.01343
-0.05249,0.02075
-0.05127,0
-0.05493,-0.02075
-0.05493,-0.04639
-0.03784,-0.06958
-0.02563,-0.10132
-0.03784,-0.10254
-0.02808,-0.14526
-0.03296,-0.17334
-0.00488,-0.19043
-0.00122,-0.20996
0.00122,-0.22583
-0.00854,-0.25879
-0.01709,-0.26001
-0.01099,-0.27832
-0.00854,-0.30518
-0.00488,-0.32227
0.00732,-0.34668
0.00732,-0.36377
0.03418,-0.38208
0.02686,-0.42725
0.02563,-0.42847
0.01221,-0.43945
-0.01099,-0.46631
-0.03052,-0.47485
-0.04395,-0.50171
-0.05249,-0.53345
-0.04395,-0.54932
-0.03784,-0.56763
-0.02808,-0.57861
-0.02441,-0.58228
-0.02075,-0.60913
-0.02808,-0.61035
-0.04028,-0.64209
-0.04028,-0.65674
-0.04761,-0.64697
-0.05493,-0.67627
-0.04272,-0.67871
-0.04272,-0.70557
0.00366,-0.69946
0.06592,-0.72998
0.12329,-0.73242
0.18799,-0.75195
0.20752,-0.74463
0.20508,-0.74463
0.14282,-0.76782
0.03662,-0.78979
-0.06836,-0.79834
-0.10986,-0.80566
-0.09888,-0.802
-0.06592,-0.802
-0.03174,-0.83618
-0.00366,-0.82275
-0.00366,-0.8313
-0.01709,-0.84717
-0.04395,-0.85815
-0.03174,-0.87524
-0.00977,-0.88379
0.01099,-0.86792
0.00854,-0.86914
0.00366,-0.9021
0.00244,-0.90698
0.01709,-0.89355
0.02563,-0.89966
0.01709,-0.91187
0.01099,-0.91919
0.01831,-0.91064
0.02686,-0.91919
0.03052,-0.92285
0.03784,-0.95093
0.05493,-0.94727
0.06714,-0.95825
0.07568,-0.95703
0.04639,-0.97412
0.03784,-0.96924
0.0354,-0.97656
0.04639,-0.98755
0.06104,-0.99609
0.07202,-0.99243
0.09033,-0.9729
0.08667,-0.94727
0.10254,-0.91797
0.11597,-0.88379
0.12695,-0.82764
0.13184,-0.74463
0.12817,-0.6604
0.12939,-0.55908
0.1355,-0.48462
0.12329,-0.36621
0.1123,-0.2478
0.11108,-0.14404
0.12207,-0.03174
0.1416,0.08057
0.13794,0.2002
0.12939,0.30762
0.09521,0.39795
0.05859,0.4541
0.03784,0.54199
0.01587,0.59082
0.00366,0.62012
-0.0415,0.65308
-0.0769,0.68115
-0.07813,0.71289
-0.05859,0.70068
-0.05493,0.69458
-0.0647,0.69214
-0.09888,0.67017
-0.11963,0.66406
-0.11841,0.62256
-0.09399,0.625
-0.07324,0.60181
-0.06592,0.55908
-0.06592,0.55298
-0.08545,0.53589
-0.08545,0.52368
-0.08423,0.49194
-0.08301,0.4895
-0.08423,0.45776
-0.11353,0.44434
-0.11719,0.44067
-0.10864,0.43335
-0.09033,0.44434
-0.06592,0.43701
-0.05493,0.42114
-0.05615,0.43335
-0.06836,0.4126
-0.07568,0.40039
-0.0708,0.41504
-0.0647,0.39917
-0.05127,0.3833
-0.04883,0.35645
-0.0415,0.35767
-0.03906,0.3418
-0.04028,0.30884
-0.04639,0.29175
-0.0769,0.28076
-0.10254,0.2356
-0.1123,0.21729
-0.09888,0.2063
-0.07568,0.17334
-0.06958,0.15381
-0.04395,0.16113
-0.02441,0.12085
-0.02686,0.10986
-0.04272,0.11841
-0.06714,0.10254
-0.07446,0.09155
-0.06104,0.08911
-0.06226,0.05981
-0.06104,0.07568
-0.06592,0.0708
-0.06958,0.05249
-0.05737,0.05005
-0.06714,0.0415
-0.07568,0.04883
-0.07935,0.02441
-0.08057,0.0354
-0.06348,0.00122
-0.06348,0.00488
-0.05493,0.00366
-0.03418,-0.00977
-0.02197,-0.03906
-0.01343,-0.03662
-0.0293,-0.07202
-0.05493,-0.08423
-0.06958,-0.09033
-0.0708,-0.13184
-0.0647,-0.13794
-0.05371,-0.17822
-0.04517,-0.19531
-0.04639,-0.21484
-0.04639,-0.21118
-0.06104,-0.25635
-0.04883,-0.25391
-0.04272,-0.29175
-0.0293,-0.30029
-0.02808,-0.33081
-0.02686,-0.35889
-0.03052,-0.37964
-0.01709,-0.39185
0,-0.40527
0.01953,-0.41748
0.02075,-0.43335
0.01953,-0.47607
0.01343,-0.47729
0.01343,-0.48584
0.02197,-0.51758
0.01343,-0.52002
-0.00122,-0.54565
0.0061,-0.55664
-0.00488,-0.58716
-0.00977,-0.58472
-0.01221,-0.62134
-0.02075,-0.63599
-0.01465,-0.64209
-0.01343,-0.6604
-0.02319,-0.67627
-0.0354,-0.66284
-0.05127,-0.67871
-0.05005,-0.70801
-0.03296,-0.71289
-0.03052,-0.73242
-0.04883,-0.7251
-0.04395,-0.73486
-0.02563,-0.75073
-0.00732,-0.77759
0.01343,-0.77881
0.05981,-0.77759
0.13916,-0.78613
0.20508,-0.79712
0.20752,-0.82153
0.15991,-0.8374
0.08179,-0.83618
-0.00366,-0.83252
-0.06592,-0.83984
-0.08667,-0.8606
-0.07813,-0.87158
-0.05493,-0.87646
-0.05127,-0.87524
-0.03784,-0.86426
-0.03662,-0.88989
-0.01709,-0.88135
0,-0.9021
-0.00732,-0.9082
-0.0061,-0.89478
-0.01953,-0.92529
0.00366,-0.91919
0.00854,-0.93628
0.02441,-0.91553
0.03052,-0.92529
0.02319,-0.9375
0.00977,-0.93872
0.00732,-0.9436
0.01221,-0.95825
0.04517,-0.95093
0.05127,-0.96069
